Model,Feature_Selection,Dimensionality_Reduction_Technique,CV MSE Mean,CV MSE SD,CV MAE Mean,CV MAE SD,Final MSE,Final MAE
NSVR-2,CHISQ2,LPCA1,1343.2378391008438,427.65136663852167,31.509522229953387,2.2939218712364795,1232.5526634672185,34.73401258746344
NSVR-2,CHISQ2,SPCA1,1417.4846172864698,454.93462273189107,32.06072124094627,2.0129090832017447,1290.5998368116464,35.46795955291038
NSVR-2,CHISQ2,TSVD1,1478.552271317893,1327.4666680683174,23.377061053467816,11.624295222771993,1352.534279155732,18.92565218960485
NSVR-2,CHISQ3,DL1,1044102157.5664909,2063491905.1971357,6552.922283593221,11155.325174900132,170861690.8844894,9863.530010287786
NSVR-2,CHISQ3,DL2,1043107085.6632408,2063972216.8552072,6510.297680047306,11162.169976776082,157027195.23541605,9455.37720885562
NSVR-2,CHISQ3,FA1,1389.2080825143112,484.3892055769639,32.409788222041605,3.46246477863533,1293.690718447938,35.617329916472926
NSVR-2,CHISQ3,FA2,23659.308935963163,44420.39120373566,57.59043754669951,48.78475123680691,1270.0853758559842,35.29975677325961
NSVR-2,CHISQ3,ICA1,1367.2980429457882,417.3120850346428,32.04047993043831,2.01254078241266,1229.1805402054956,34.68116499904732
NSVR-2,CHISQ3,ICA2,9941.24991028593,16988.450392845098,47.60224019754297,29.391824980181614,1285.542239712809,35.55187996285837
NSVR-2,CHISQ3,IPCA1,1387.7299212978887,415.9478108330874,32.358652193740944,2.122104865157439,1229.2252002091386,34.67918970752411
NSVR-2,CHISQ3,IPCA2,6078.9601519097305,9347.515139606468,43.125871738945435,21.39175366731741,1261.1913051326715,35.163404959396225
NSVR-2,CHISQ3,KPCA1-2,1604.9459558581289,587.2603428601155,33.978187442109835,4.082237600046102,1245.533844010536,34.894347721103316
NSVR-2,CHISQ3,KPCA2-2,116509.79324369358,230166.80262198477,88.93813549674314,112.66974440039827,1268.7522513493784,35.27033159713271
NSVR-2,CHISQ3,KPCA1-3,12000.525433931658,21132.16321634972,48.88207694703565,33.01092797953537,1263.981855878011,35.136423460017554
NSVR-2,CHISQ3,KPCA2-3,4646687.226757544,9290487.285450315,395.9933157320064,726.4305028598123,1281.5492955240343,35.43955572419398
NSVR-2,CHISQ3,KPCA1-4,990049.2924857329,1977188.977021041,199.6981910796702,334.09546249448914,1283.348146740038,35.3923598020653
NSVR-2,CHISQ3,KPCA2-4,212552859.59198505,425102801.7206997,2496.177169106963,4926.260313050647,1295.105521993845,35.61899104211895
NSVR-2,CHISQ3,KPCA1-5,121976106.24044995,243949270.39451617,1898.5992444734088,3731.4134285881437,1302.7355080242544,35.65200148872713
NSVR-2,CHISQ3,KPCA2-5,11539654837.959522,23079306728.886425,18189.653668742812,36312.987254474385,1308.907134133302,35.802483619241
NSVR-2,CHISQ3,KPCA1-6,16841232407.264719,33682461839.867847,21967.71630902948,43869.15093512334,1321.0658343448881,35.902804369016636
NSVR-2,CHISQ3,KPCA2-6,798039967550.1938,1596079932131.69,151032.26447434307,301998.3025789776,1322.2862172550297,35.981816990506196
NSVR-2,CHISQ3,KPCA1-R,1324.1933715322764,391.9900018771051,30.99613557248253,1.449843907735371,1219.6286238575385,34.55493938986817
NSVR-2,CHISQ3,KPCA2-R,1344.4758491328678,417.9213468822015,31.519692488375842,1.738810225673356,1250.9765240564745,35.03792598446361
NSVR-2,CHISQ3,KPCA1-S,1311.7124149657798,376.44785512567955,31.34050792679266,1.8395435133965747,1219.4083597540307,34.5773531230267
NSVR-2,CHISQ3,KPCA2-S,1330.1365908143728,403.89492528631087,31.607280483771415,2.202819310604848,1238.7726367912435,34.87054398970606
NSVR-2,CHISQ3,KPCA1-C,1283.97904936465,232.9327509854846,31.318993059693433,0.6938185831139171,1273.8325272866832,35.404696285633406
NSVR-2,CHISQ3,KPCA2-C,1306.534720348951,278.1563603486537,31.416257670691557,0.9296292705041805,1291.1454700151537,35.649608156886636
NSVR-2,CHISQ3,LPCA1,1367.2980429457882,417.3120850346426,32.04047993043831,2.012540782412659,1229.1805402054954,34.68116499904731
NSVR-2,CHISQ3,LPCA2,6081.009340083901,9352.426844839561,43.11947813149851,21.403024599500966,1257.1754841624906,35.11681268182174
NSVR-2,CHISQ3,SPCA1,1417.4846172864698,454.93462273189107,32.06072124094627,2.0129090832017447,1290.5998368116464,35.46795955291038
NSVR-2,CHISQ3,SPCA2,1576.2486734360023,522.0091571384893,34.14886495662758,3.5724041960167363,1290.5998368116464,35.46795955291038
NSVR-2,CHISQ3,TSVD1,75622.4744208262,147650.32621340486,68.62351370921661,85.62892826579323,1346.2131617831722,18.95436195986605
